"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"State"	"State Code"	"County"	"County Code"	Deaths	Population	Crude Rate
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Idaho"	"16"	"Franklin County, ID"	"16041"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Idaho"	"16"	"Fremont County, ID"	"16043"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Idaho"	"16"	"Gem County, ID"	"16045"	20	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Idaho"	"16"	"Gooding County, ID"	"16047"	10	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Idaho"	"16"	"Idaho County, ID"	"16049"	14	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Idaho"	"16"	"Jefferson County, ID"	"16051"	20	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Idaho"	"16"	"Jerome County, ID"	"16053"	20	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Idaho"	"16"	"Kootenai County, ID"	"16055"	120	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Idaho"	"16"	"Latah County, ID"	"16057"	19	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Idaho"	"16"	"Lemhi County, ID"	"16059"	10	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Idaho"	"16"	"Lewis County, ID"	"16061"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Idaho"	"16"	"Lincoln County, ID"	"16063"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Idaho"	"16"	"Madison County, ID"	"16065"	10	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Idaho"	"16"	"Minidoka County, ID"	"16067"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Idaho"	"16"	"Nez Perce County, ID"	"16069"	52	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Idaho"	"16"	"Oneida County, ID"	"16071"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Idaho"	"16"	"Owyhee County, ID"	"16073"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Idaho"	"16"	"Payette County, ID"	"16075"	21	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Idaho"	"16"	"Power County, ID"	"16077"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Idaho"	"16"	"Shoshone County, ID"	"16079"	13	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Idaho"	"16"	"Teton County, ID"	"16081"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Idaho"	"16"	"Twin Falls County, ID"	"16083"	67	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Idaho"	"16"	"Valley County, ID"	"16085"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Idaho"	"16"	"Washington County, ID"	"16087"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Beaverhead County, MT"	"30001"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Big Horn County, MT"	"30003"	15	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Blaine County, MT"	"30005"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Broadwater County, MT"	"30007"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Carbon County, MT"	"30009"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Carter County, MT"	"30011"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Cascade County, MT"	"30013"	84	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Chouteau County, MT"	"30015"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Custer County, MT"	"30017"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Daniels County, MT"	"30019"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Dawson County, MT"	"30021"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Deer Lodge County, MT"	"30023"	10	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Fallon County, MT"	"30025"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Fergus County, MT"	"30027"	20	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Flathead County, MT"	"30029"	70	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Gallatin County, MT"	"30031"	51	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Garfield County, MT"	"30033"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Glacier County, MT"	"30035"	11	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Golden Valley County, MT"	"30037"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Granite County, MT"	"30039"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Hill County, MT"	"30041"	15	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Jefferson County, MT"	"30043"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Judith Basin County, MT"	"30045"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Lake County, MT"	"30047"	18	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Lewis and Clark County, MT"	"30049"	48	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Liberty County, MT"	"30051"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Lincoln County, MT"	"30053"	13	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"McCone County, MT"	"30055"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Madison County, MT"	"30057"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Meagher County, MT"	"30059"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Mineral County, MT"	"30061"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Missoula County, MT"	"30063"	82	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Musselshell County, MT"	"30065"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Park County, MT"	"30067"	12	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Petroleum County, MT"	"30069"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Phillips County, MT"	"30071"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Pondera County, MT"	"30073"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Powder River County, MT"	"30075"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Powell County, MT"	"30077"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Prairie County, MT"	"30079"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Ravalli County, MT"	"30081"	37	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Richland County, MT"	"30083"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Roosevelt County, MT"	"30085"	18	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Rosebud County, MT"	"30087"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Sanders County, MT"	"30089"	12	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Sheridan County, MT"	"30091"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Silver Bow County, MT"	"30093"	30	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Stillwater County, MT"	"30095"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Sweet Grass County, MT"	"30097"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Teton County, MT"	"30099"	11	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Toole County, MT"	"30101"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Treasure County, MT"	"30103"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Valley County, MT"	"30105"	10	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Wheatland County, MT"	"30107"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Wibaux County, MT"	"30109"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Montana"	"30"	"Yellowstone County, MT"	"30111"	154	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Nevada"	"32"	"Churchill County, NV"	"32001"	20	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Nevada"	"32"	"Clark County, NV"	"32003"	1445	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Nevada"	"32"	"Douglas County, NV"	"32005"	11	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Nevada"	"32"	"Elko County, NV"	"32007"	32	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Nevada"	"32"	"Esmeralda County, NV"	"32009"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Nevada"	"32"	"Eureka County, NV"	"32011"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Nevada"	"32"	"Humboldt County, NV"	"32013"	11	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Nevada"	"32"	"Lander County, NV"	"32015"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Nevada"	"32"	"Lincoln County, NV"	"32017"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Nevada"	"32"	"Lyon County, NV"	"32019"	52	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Nevada"	"32"	"Mineral County, NV"	"32021"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Nevada"	"32"	"Nye County, NV"	"32023"	63	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Nevada"	"32"	"Pershing County, NV"	"32027"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Nevada"	"32"	"Storey County, NV"	"32029"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Nevada"	"32"	"Washoe County, NV"	"32031"	343	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Nevada"	"32"	"White Pine County, NV"	"32033"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Nevada"	"32"	"Carson City, NV"	"32510"	95	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	532	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"Catron County, NM"	"35003"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"Chaves County, NM"	"35005"	59	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"Cibola County, NM"	"35006"	23	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"Colfax County, NM"	"35007"	11	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"Curry County, NM"	"35009"	39	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"DeBaca County, NM"	"35011"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	140	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"Eddy County, NM"	"35015"	48	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"Grant County, NM"	"35017"	27	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"Guadalupe County, NM"	"35019"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"Harding County, NM"	"35021"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"Hidalgo County, NM"	"35023"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"Lea County, NM"	"35025"	51	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"Lincoln County, NM"	"35027"	14	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"Los Alamos County, NM"	"35028"	10	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"Luna County, NM"	"35029"	37	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"McKinley County, NM"	"35031"	60	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"Mora County, NM"	"35033"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"Otero County, NM"	"35035"	63	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"Quay County, NM"	"35037"	14	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"Rio Arriba County, NM"	"35039"	42	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"Roosevelt County, NM"	"35041"	10	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"Sandoval County, NM"	"35043"	109	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"San Juan County, NM"	"35045"	73	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"San Miguel County, NM"	"35047"	20	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	97	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"Sierra County, NM"	"35051"	23	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"Socorro County, NM"	"35053"	27	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"Taos County, NM"	"35055"	27	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"Torrance County, NM"	"35057"	13	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"Union County, NM"	"35059"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"New Mexico"	"35"	"Valencia County, NM"	"35061"	64	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Baker County, OR"	"41001"	20	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Benton County, OR"	"41003"	56	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Clackamas County, OR"	"41005"	280	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Clatsop County, OR"	"41007"	25	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Columbia County, OR"	"41009"	40	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Coos County, OR"	"41011"	84	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Crook County, OR"	"41013"	22	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Curry County, OR"	"41015"	36	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Deschutes County, OR"	"41017"	119	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Douglas County, OR"	"41019"	147	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Gilliam County, OR"	"41021"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Grant County, OR"	"41023"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Harney County, OR"	"41025"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Hood River County, OR"	"41027"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Jackson County, OR"	"41029"	218	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Jefferson County, OR"	"41031"	15	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Josephine County, OR"	"41033"	100	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Klamath County, OR"	"41035"	64	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Lake County, OR"	"41037"	11	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Lane County, OR"	"41039"	328	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Lincoln County, OR"	"41041"	46	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Linn County, OR"	"41043"	126	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Malheur County, OR"	"41045"	21	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Marion County, OR"	"41047"	240	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Morrow County, OR"	"41049"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Multnomah County, OR"	"41051"	489	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Polk County, OR"	"41053"	64	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Sherman County, OR"	"41055"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Tillamook County, OR"	"41057"	31	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Umatilla County, OR"	"41059"	61	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Union County, OR"	"41061"	28	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Wallowa County, OR"	"41063"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Wasco County, OR"	"41065"	29	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Washington County, OR"	"41067"	284	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Wheeler County, OR"	"41069"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Oregon"	"41"	"Yamhill County, OR"	"41071"	81	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Utah"	"49"	"Beaver County, UT"	"49001"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Utah"	"49"	"Box Elder County, UT"	"49003"	41	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Utah"	"49"	"Cache County, UT"	"49005"	49	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Utah"	"49"	"Carbon County, UT"	"49007"	23	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Utah"	"49"	"Daggett County, UT"	"49009"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Utah"	"49"	"Davis County, UT"	"49011"	161	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Utah"	"49"	"Duchesne County, UT"	"49013"	11	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Utah"	"49"	"Emery County, UT"	"49015"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Utah"	"49"	"Garfield County, UT"	"49017"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Utah"	"49"	"Grand County, UT"	"49019"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Utah"	"49"	"Iron County, UT"	"49021"	23	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Utah"	"49"	"Juab County, UT"	"49023"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Utah"	"49"	"Kane County, UT"	"49025"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Utah"	"49"	"Millard County, UT"	"49027"	12	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Utah"	"49"	"Morgan County, UT"	"49029"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Utah"	"49"	"Piute County, UT"	"49031"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Utah"	"49"	"Rich County, UT"	"49033"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Utah"	"49"	"Salt Lake County, UT"	"49035"	573	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Utah"	"49"	"San Juan County, UT"	"49037"	Suppressed	Not Applicable	Not Applicable
	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Utah"	"49"	"Sanpete County, UT"	"49039"	13	Not Applicable	Not Applicable
